일자,공급업체명,교정기관,품목명,주문수량
2023-12-01,[23]해태제과(비스킷),안양교도소,비스킷(3600류),68
2023-12-01,[23]해태제과(비스킷),여주교도소,비스킷(1500류),336
2023-12-01,[23]해태제과(비스킷),여주교도소,비스킷(3000류),144
2023-12-01,[23]해태제과(비스킷),여주교도소,비스킷(3600류),48
2023-12-01,[23]해태제과(비스킷),울산구치소,비스킷(1700류),150
2023-12-01,[23]해태제과(비스킷),인천구치소,비스킷(1500류),600
2023-12-01,[23]해태제과(비스킷),인천구치소,비스킷(3000류),600
2023-12-01,[23]해태제과(비스킷),청주교도소,비스킷(1500류),81
2023-12-01,[23]해태제과(비스킷),청주교도소,비스킷(3000류),60
2023-12-01,[23]해태제과(비스킷),춘천교도소,비스킷(3000류),71
2023-12-01,[23]해태제과(비스킷),충주구치소,비스킷(1700류),300
2023-12-01,[23]해태제과(비스킷),포항교도소,비스킷(1700류),127
2023-12-01,[23]해태제과(비스킷),포항교도소,비스킷(3600류),91
2023-12-01,영화유통,논산지소,스판사각 팬티(남) 100,11
2023-12-01,영화유통,논산지소,스판사각 팬티(남) 105,9
2023-12-01,영화유통,논산지소,스판사각 팬티(남) 110,3
2023-12-01,영화유통,논산지소,스판사각 팬티(남) 95,2
2023-12-01,영화유통,목포교도소,스판사각 팬티(남) 95,20
2023-12-01,영화유통,밀양구치소,스판사각 팬티(남) 100,3
2023-12-01,영화유통,밀양구치소,스판사각 팬티(남) 105,2
2023-12-01,영화유통,밀양구치소,스판사각 팬티(남) 110,2
2023-12-01,영화유통,밀양구치소,스판사각 팬티(남) 120,1
2023-12-01,영화유통,부산구치소,스판사각 팬티(남) 100,12
2023-12-01,영화유통,부산구치소,스판사각 팬티(남) 105,9
2023-12-01,영화유통,부산구치소,스판사각 팬티(남) 110,8
2023-12-01,영화유통,부산구치소,스판사각 팬티(남) 95,3
2023-12-01,영화유통,부산구치소,스판사각 팬티(남) 기타,2
2023-12-01,영화유통,서산지소,스판사각 팬티(남) 95,10
2023-12-01,영화유통,서울구치소,스판사각 팬티(남) 100,52
2023-12-01,영화유통,서울구치소,스판사각 팬티(남) 105,18
2023-12-01,영화유통,서울구치소,스판사각 팬티(남) 110,15
2023-12-01,영화유통,서울구치소,스판사각 팬티(남) 120,7
2023-12-01,영화유통,서울구치소,스판사각 팬티(남) 95,12
2023-12-01,영화유통,서울남부구치소,스판사각 팬티(남) 100,40
2023-12-01,영화유통,서울남부구치소,스판사각 팬티(남) 105,30
2023-12-01,영화유통,서울남부구치소,스판사각 팬티(남) 110,30
2023-12-01,영화유통,서울남부구치소,스판사각 팬티(남) 95,40
2023-12-01,영화유통,인천구치소,스판사각 팬티(남) 105,100
2023-12-01,영화유통,인천구치소,스판사각 팬티(남) 95,100
2023-12-01,영화유통,춘천교도소,스판사각 팬티(남) 110,20
2023-12-04,[23]경기상사(간장),김천소년교도소,간장,2
2023-12-04,[23]경기상사(간장),대구구치소,간장,12
2023-12-04,[23]경기상사(간장),부산구치소,간장,31
2023-12-04,[23]경기상사(간장),서산지소,간장,24
2023-12-04,[23]경기상사(간장),서울구치소,간장,6
2023-12-04,[23]경기상사(간장),서울남부구치소,간장,11
2023-12-04,[23]경기상사(간장),수원구치소,간장,60
2023-12-04,[23]경기상사(간장),안양교도소,간장,13
2023-12-04,[23]경기상사(간장),여주교도소,간장,24
2023-12-04,[23]경기상사(간장),의정부교도소,간장,4
2023-12-04,[23]경기상사(간장),춘천교도소,간장,4
2023-12-04,[23]경기상사(간장),포항교도소,간장,4
2023-12-04,[23]경기상사(간장),해남교도소,간장,36
2023-12-04,[23]경기상사(간장),홍성교도소,간장,12
2023-12-04,[23]더지안(두유),강릉교도소,두유(고칼슘),480
2023-12-04,[23]더지안(두유),강원북부교도소,두유(검은콩),960
2023-12-04,[23]더지안(두유),경북북부제2교도소,두유(검은콩),168
2023-12-04,[23]더지안(두유),경북직업훈련교도소,두유(검은콩),50
2023-12-04,[23]더지안(두유),경주교도소,두유(검은콩),384
2023-12-04,[23]더지안(두유),공주교도소,두유(검은콩),480
2023-12-04,[23]더지안(두유),광주교도소,두유(검은콩),1200
2023-12-04,[23]더지안(두유),군산교도소,두유(검은콩),672
2023-12-04,[23]더지안(두유),김천소년교도소,두유(검은콩),348
2023-12-04,[23]더지안(두유),대전교도소,두유(검은콩),1440
2023-12-04,[23]더지안(두유),목포교도소,두유(검은콩),720
2023-12-04,[23]더지안(두유),밀양구치소,두유(검은콩),360
2023-12-04,[23]더지안(두유),부산교도소,두유(검은콩),371
2023-12-04,[23]더지안(두유),부산구치소,두유(검은콩),1103
2023-12-04,[23]더지안(두유),서울구치소,두유(검은콩),1655
2023-12-04,[23]더지안(두유),서울남부교도소,두유(고칼슘),749
2023-12-04,[23]더지안(두유),서울남부구치소,두유(고칼슘),745
2023-12-04,[23]더지안(두유),서울동부구치소,두유(검은콩),1727
2023-12-04,[23]더지안(두유),수원구치소,두유(검은콩),1992
2023-12-04,[23]더지안(두유),순천교도소,두유(검은콩),1080
2023-12-04,[23]더지안(두유),안양교도소,두유(검은콩),1787
2023-12-04,[23]더지안(두유),여주교도소,두유(검은콩),1008
2023-12-04,[23]더지안(두유),울산구치소,두유(검은콩),480
2023-12-04,[23]더지안(두유),원주교도소,두유(고칼슘),600
2023-12-04,[23]더지안(두유),의정부교도소,두유(검은콩),1058
2023-12-04,[23]더지안(두유),인천구치소,두유(검은콩),1800
2023-12-04,[23]더지안(두유),장흥교도소,두유(검은콩),2880
2023-12-04,[23]더지안(두유),전주교도소,두유(검은콩),840
2023-12-04,[23]더지안(두유),정읍교도소,두유(검은콩),480
2023-12-04,[23]더지안(두유),제주교도소,두유(검은콩),3600
2023-12-04,[23]더지안(두유),진주교도소,두유(검은콩),480
2023-12-04,[23]더지안(두유),천안교도소,두유(고칼슘),480
2023-12-04,[23]더지안(두유),청주교도소,두유(검은콩),895
2023-12-04,[23]더지안(두유),춘천교도소,두유(고칼슘),650
2023-12-04,[23]더지안(두유),통영구치소,두유(검은콩),1200
2023-12-04,[23]더지안(두유),평택지소,두유(검은콩),360
2023-12-04,[23]더지안(두유),포항교도소,두유(검은콩),903
2023-12-04,[23]더지안(두유),해남교도소,두유(검은콩),1680
2023-12-04,[23]더지안(두유),홍성교도소,두유(검은콩),1200
2023-12-04,[23]더지안(두유),화성직업훈련교도소,두유(검은콩),1200
2023-12-04,[23]동원에프앤비(참치),강원북부교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),경북북부제2교도소,참치,192
2023-12-04,[23]동원에프앤비(참치),경북직업훈련교도소,참치,51
2023-12-04,[23]동원에프앤비(참치),경주교도소,참치,48
2023-12-04,[23]동원에프앤비(참치),광주교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),군산교도소,참치,336
2023-12-04,[23]동원에프앤비(참치),김천소년교도소,참치,228
2023-12-04,[23]동원에프앤비(참치),대구구치소,참치,384
2023-12-04,[23]동원에프앤비(참치),대전교도소,참치,720
2023-12-04,[23]동원에프앤비(참치),목포교도소,참치,240
2023-12-04,[23]동원에프앤비(참치),부산구치소,참치,364
2023-12-04,[23]동원에프앤비(참치),서울구치소,참치,591
2023-12-04,[23]동원에프앤비(참치),서울남부교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),서울남부구치소,참치,535
2023-12-04,[23]동원에프앤비(참치),서울동부구치소,참치,384
2023-12-04,[23]동원에프앤비(참치),수원구치소,참치,384
2023-12-04,[23]동원에프앤비(참치),순천교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),안양교도소,참치,317
2023-12-04,[23]동원에프앤비(참치),여주교도소,참치,288
2023-12-04,[23]동원에프앤비(참치),울산구치소,참치,384
2023-12-04,[23]동원에프앤비(참치),의정부교도소,참치,568
2023-12-04,[23]동원에프앤비(참치),인천구치소,참치,960
2023-12-04,[23]동원에프앤비(참치),장흥교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),전주교도소,참치,144
2023-12-04,[23]동원에프앤비(참치),정읍교도소,참치,240
2023-12-04,[23]동원에프앤비(참치),제주교도소,참치,1440
2023-12-04,[23]동원에프앤비(참치),진주교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),창원교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),춘천교도소,참치,216
2023-12-04,[23]동원에프앤비(참치),포항교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),홍성교도소,참치,384
2023-12-04,[23]동원에프앤비(참치),화성직업훈련교도소,참치,384
2023-12-04,[23]듬북듬북(멸균우유),강원북부교도소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),경북북부제2교도소,멸균우유,120
2023-12-04,[23]듬북듬북(멸균우유),경북직업훈련교도소,멸균우유,48
2023-12-04,[23]듬북듬북(멸균우유),경주교도소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),공주교도소,멸균우유,480
2023-12-04,[23]듬북듬북(멸균우유),군산교도소,멸균우유,192
2023-12-04,[23]듬북듬북(멸균우유),김천소년교도소,멸균우유,168
2023-12-04,[23]듬북듬북(멸균우유),대구구치소,멸균우유,960
2023-12-04,[23]듬북듬북(멸균우유),대전교도소,멸균우유,960
2023-12-04,[23]듬북듬북(멸균우유),목포교도소,멸균우유,480
2023-12-04,[23]듬북듬북(멸균우유),밀양구치소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),부산구치소,멸균우유,1000
2023-12-04,[23]듬북듬북(멸균우유),서울구치소,멸균우유,980
2023-12-04,[23]듬북듬북(멸균우유),서울남부교도소,멸균우유,328
2023-12-04,[23]듬북듬북(멸균우유),서울남부구치소,멸균우유,279
2023-12-04,[23]듬북듬북(멸균우유),서울동부구치소,멸균우유,1575
2023-12-04,[23]듬북듬북(멸균우유),수원구치소,멸균우유,1392
2023-12-04,[23]듬북듬북(멸균우유),순천교도소,멸균우유,720
2023-12-04,[23]듬북듬북(멸균우유),안양교도소,멸균우유,1061
2023-12-04,[23]듬북듬북(멸균우유),여주교도소,멸균우유,480
2023-12-04,[23]듬북듬북(멸균우유),울산구치소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),원주교도소,멸균우유,288
2023-12-04,[23]듬북듬북(멸균우유),의정부교도소,멸균우유,689
2023-12-04,[23]듬북듬북(멸균우유),인천구치소,멸균우유,840
2023-12-04,[23]듬북듬북(멸균우유),장흥교도소,멸균우유,960
2023-12-04,[23]듬북듬북(멸균우유),전주교도소,멸균우유,312
2023-12-04,[23]듬북듬북(멸균우유),정읍교도소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),제주교도소,멸균우유,2400
2023-12-04,[23]듬북듬북(멸균우유),진주교도소,멸균우유,480
2023-12-04,[23]듬북듬북(멸균우유),창원교도소,멸균우유,2400
2023-12-04,[23]듬북듬북(멸균우유),천안교도소,멸균우유,600
2023-12-04,[23]듬북듬북(멸균우유),청주교도소,멸균우유,427
2023-12-04,[23]듬북듬북(멸균우유),춘천교도소,멸균우유,206
2023-12-04,[23]듬북듬북(멸균우유),통영구치소,멸균우유,720
2023-12-04,[23]듬북듬북(멸균우유),평택지소,멸균우유,240
2023-12-04,[23]듬북듬북(멸균우유),포항교도소,멸균우유,931
2023-12-04,[23]듬북듬북(멸균우유),홍성교도소,멸균우유,1200
2023-12-04,[23]란쯔시계(시계류),경북북부제1교도소,손목시계,5
2023-12-04,[23]란쯔시계(시계류),대구구치소,손목시계,17
2023-12-04,[23]란쯔시계(시계류),부산구치소,손목시계,11
2023-12-04,[23]란쯔시계(시계류),서울구치소,손목시계,6
2023-12-04,[23]란쯔시계(시계류),전주교도소,손목시계,9
2023-12-04,[23]란쯔시계(시계류),전주교도소,시계 건전지,1
2023-12-04,[23]란쯔시계(시계류),전주교도소,시계줄,1
2023-12-04,[23]란쯔시계(시계류),진주교도소,손목시계,10
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,감귤주스,36
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,사이다,24
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,생수,678
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,콜라,48
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,감귤주스,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,사이다,96
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,생수,432
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,콜라,96
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제3교도소,콜라,660
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경주교도소,감귤주스,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경주교도소,생수,864
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경주교도소,콜라,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",공주교도소,생수,1296
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",광주교도소,생수,2160
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구구치소,감귤주스,36
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구구치소,사이다,156
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구구치소,콜라,108
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대전교도소,생수,864
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,생수,528
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,콜라,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,사이다,122
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,생수,905
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,콜라,93
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,감귤주스,31
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,사이다,66
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,콜라,93
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,감귤주스,61
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,사이다,111
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,생수,1402
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,콜라,94
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울동부구치소,생수,1944
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,감귤주스,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,콜라,240
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,감귤주스,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,생수,741
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,감귤주스,71
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,사이다,127
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,생수,2592
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,콜라,150
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",여주교도소,사이다,660
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",여주교도소,생수,1728
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",여주교도소,콜라,660
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,감귤주스,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,사이다,180
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,생수,1200
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,콜라,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,감귤주스,12
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,사이다,36
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,생수,384
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,콜라,48
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,사이다,360
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,생수,1545
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,감귤주스,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,사이다,240
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,생수,1296
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,콜라,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",장흥교도소,감귤주스,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",장흥교도소,사이다,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",장흥교도소,콜라,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,사이다,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,생수,864
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,콜라,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",제주교도소,감귤주스,240
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",제주교도소,생수,864
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",제주교도소,콜라,480
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,감귤주스,40
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,사이다,347
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,생수,1155
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,감귤주스,24
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,사이다,60
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,생수,702
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,콜라,72
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",해남교도소,감귤주스,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",해남교도소,사이다,120
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",해남교도소,콜라,240
2023-12-04,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",화성직업훈련교도소,생수,864
2023-12-04,[23]매일유업(빵류),강원북부교도소,빵(1500류),335
2023-12-04,[23]매일유업(빵류),경주교도소,빵(1500류),341
2023-12-04,[23]매일유업(빵류),공주교도소,빵(1500류),424
2023-12-04,[23]매일유업(빵류),광주교도소,빵(1500류),2516
2023-12-04,[23]매일유업(빵류),군산교도소,빵(1500류),507
2023-12-04,[23]매일유업(빵류),김천소년교도소,빵(1500류),415
2023-12-04,[23]매일유업(빵류),대구구치소,빵(1500류),1200
2023-12-04,[23]매일유업(빵류),대전교도소,빵(1500류),710
2023-12-04,[23]매일유업(빵류),목포교도소,빵(1500류),922
2023-12-04,[23]매일유업(빵류),밀양구치소,빵(1500류),232
2023-12-04,[23]매일유업(빵류),부산교도소,빵(1500류),177
2023-12-04,[23]매일유업(빵류),부산구치소,빵(1500류),1320
2023-12-04,[23]매일유업(빵류),서산지소,빵(1500류),398
2023-12-04,[23]매일유업(빵류),서울구치소,빵(1500류),1389
2023-12-04,[23]매일유업(빵류),서울남부교도소,빵(1500류),608
2023-12-04,[23]매일유업(빵류),서울남부구치소,빵(1500류),799
2023-12-04,[23]매일유업(빵류),서울동부구치소,빵(1500류),2356
2023-12-04,[23]매일유업(빵류),수원구치소,빵(1500류),1504
2023-12-04,[23]매일유업(빵류),순천교도소,빵(1500류),1091
2023-12-04,[23]매일유업(빵류),안동교도소,빵(1500류),232
2023-12-04,[23]매일유업(빵류),안양교도소,빵(1500류),1399
2023-12-04,[23]매일유업(빵류),여주교도소,빵(1500류),641
2023-12-04,[23]매일유업(빵류),원주교도소,빵(1500류),396
2023-12-04,[23]매일유업(빵류),의정부교도소,빵(1500류),906
2023-12-04,[23]매일유업(빵류),인천구치소,빵(1500류),1703
2023-12-04,[23]매일유업(빵류),전주교도소,빵(1500류),898
2023-12-04,[23]매일유업(빵류),정읍교도소,빵(1500류),448
2023-12-04,[23]매일유업(빵류),제주교도소,빵(1500류),1538
2023-12-04,[23]매일유업(빵류),진주교도소,빵(1500류),480
2023-12-04,[23]매일유업(빵류),창원교도소,빵(1500류),2353
2023-12-04,[23]매일유업(빵류),천안교도소,빵(1500류),278
2023-12-04,[23]매일유업(빵류),청주교도소,빵(1500류),778
2023-12-04,[23]매일유업(빵류),춘천교도소,빵(1500류),470
2023-12-04,[23]매일유업(빵류),통영구치소,빵(1500류),367
2023-12-04,[23]매일유업(빵류),평택지소,빵(1500류),281
2023-12-04,[23]매일유업(빵류),포항교도소,빵(1500류),848
2023-12-04,[23]매일유업(빵류),해남교도소,빵(1500류),1233
2023-12-04,[23]매일유업(빵류),홍성교도소,빵(1500류),182
2023-12-04,[23]매일유업(빵류),화성직업훈련교도소,빵(1500류),329
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,KF94 마스크,348
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,건전지,153
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,고무신250,1
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,고무장갑(특대),158
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,귀마개(수면용),139
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,면봉,51
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,물병,17
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,빨래집게,14
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,세탁비누,181
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,수면안대,28
2023-12-04,[23]미소크린플러스(잡화류),경북북부제1교도소,장기바둑세트,4
2023-12-04,[23]미소크린플러스(잡화류),목포교도소,덧버선,10
2023-12-04,[23]미소크린플러스(잡화류),목포교도소,물병,50
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,건전지,156
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,고무신245,1
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,고무신250,2
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,고무장갑(특대),120
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,귀마개(수면용),126
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,면봉,55
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,무릎보호대M,1
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,물병,19
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,발목보호대M,1
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,빨래집게,35
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,세탁비누,88
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,손목보호대M,5
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,수면안대,32
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,장기바둑세트,6
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,팔꿈치보호대M,2
2023-12-04,[23]미소크린플러스(잡화류),부산교도소,허리보호대M,1
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,KF94 마스크,157
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,건전지,57
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,고무장갑(특대),19
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,귀마개(보온용),32
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,귀마개(수면용),37
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,덧버선,23
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,면봉,22
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,무릎보호대M,1
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,물병,26
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,빨래집게,30
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,세탁비누,29
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,손목보호대M,2
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,수면안대,18
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,장기바둑세트,1
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,털장갑,22
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,팔꿈치보호대M,1
2023-12-04,[23]미소크린플러스(잡화류),부산구치소,허리보호대L,3
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,KF94 마스크,201
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,건전지,44
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,고무신245,2
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,귀마개(수면용),52
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,머리끈,17
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,머리띠,1
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,머리핀,5
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,면봉,27
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,무릎보호대L,3
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,무릎보호대XL,5
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,물병,30
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,발목보호대L,1
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,발목보호대XL,4
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,빨래집게,25
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,세탁비누,18
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,손목보호대L,2
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,손목보호대M,4
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,손목보호대XL,1
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,수면안대,18
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,오버나이트,8
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,장기바둑세트,1
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,팔꿈치보호대L,2
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,팬티형 오버나이트(대),9
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,팬티형 오버나이트(중),3
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,허리보호대L,5
2023-12-04,[23]미소크린플러스(잡화류),서울구치소,허리보호대M,2
2023-12-04,[23]미소크린플러스(잡화류),서울남부구치소,무릎보호대XL,5
2023-12-04,[23]미소크린플러스(잡화류),수원구치소,KF94 마스크,500
2023-12-04,[23]미소크린플러스(잡화류),순천교도소,귀마개(보온용),17
2023-12-04,[23]미소크린플러스(잡화류),순천교도소,덧버선,5
2023-12-04,[23]미소크린플러스(잡화류),순천교도소,손목보호대L,3
