일자,공급업체명,교정기관,품목명,주문수량
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(남) 120,20
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(남) 95,50
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(여) 100,10
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(여) 105,10
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(여) 90,10
2023-11-06,[23]유엔와이(내의류),제주교도소,동내의(여) 95,10
2023-11-06,[23]유엔와이(내의류),창원교도소,직물사각(남) 100,20
2023-11-06,[23]유엔와이(내의류),창원교도소,직물사각(남) 105,20
2023-11-06,[23]유엔와이(내의류),창원교도소,직물사각(남) 95,20
2023-11-06,[23]유엔와이(내의류),춘천교도소,동내의(남) 100,20
2023-11-06,[23]유엔와이(내의류),춘천교도소,동내의(남) 105,20
2023-11-06,[23]유엔와이(내의류),춘천교도소,동내의(남) 110,20
2023-11-06,[23]유엔와이(내의류),화성직업훈련교도소,직물사각(남) 100,4
2023-11-06,[23]유엔와이(내의류),화성직업훈련교도소,직물사각(남) 105,2
2023-11-06,[23]유엔와이(내의류),화성직업훈련교도소,직물사각(남) 120,1
2023-11-06,[23]제이브로(용기면),강원북부교도소,컵라면(1700류),108
2023-11-06,[23]제이브로(용기면),강원북부교도소,컵라면(1800류),240
2023-11-06,[23]제이브로(용기면),경주교도소,컵라면(1800류),216
2023-11-06,[23]제이브로(용기면),공주교도소,컵라면(1800류),480
2023-11-06,[23]제이브로(용기면),광주교도소,컵라면(1800류),1080
2023-11-06,[23]제이브로(용기면),군산교도소,컵라면(1800류),420
2023-11-06,[23]제이브로(용기면),김천소년교도소,컵라면(1800류),434
2023-11-06,[23]제이브로(용기면),대구교도소,컵라면(1800류),835
2023-11-06,[23]제이브로(용기면),대구구치소,컵라면(1800류),1430
2023-11-06,[23]제이브로(용기면),대전교도소,컵라면(1700류),480
2023-11-06,[23]제이브로(용기면),대전교도소,컵라면(1800류),1200
2023-11-06,[23]제이브로(용기면),목포교도소,컵라면(1800류),720
2023-11-06,[23]제이브로(용기면),밀양구치소,컵라면(1800류),180
2023-11-06,[23]제이브로(용기면),부산교도소,컵라면(1800류),181
2023-11-06,[23]제이브로(용기면),부산구치소,컵라면(1800류),1181
2023-11-06,[23]제이브로(용기면),서울구치소,컵라면(1800류),2264
2023-11-06,[23]제이브로(용기면),서울남부교도소,컵라면(1800류),1534
2023-11-06,[23]제이브로(용기면),서울남부구치소,컵라면(1700류),573
2023-11-06,[23]제이브로(용기면),서울남부구치소,컵라면(1800류),405
2023-11-06,[23]제이브로(용기면),서울동부구치소,컵라면(1800류),1566
2023-11-06,[23]제이브로(용기면),수원구치소,컵라면(1800류),2112
2023-11-06,[23]제이브로(용기면),순천교도소,컵라면(1800류),2160
2023-11-06,[23]제이브로(용기면),안동교도소,컵라면(1700류),180
2023-11-06,[23]제이브로(용기면),안동교도소,컵라면(1800류),240
2023-11-06,[23]제이브로(용기면),안양교도소,컵라면(1800류),1375
2023-11-06,[23]제이브로(용기면),여주교도소,컵라면(1800류),1800
2023-11-06,[23]제이브로(용기면),원주교도소,컵라면(1700류),377
2023-11-06,[23]제이브로(용기면),원주교도소,컵라면(1800류),376
2023-11-06,[23]제이브로(용기면),의정부교도소,컵라면(1800류),675
2023-11-06,[23]제이브로(용기면),인천구치소,컵라면(1700류),1200
2023-11-06,[23]제이브로(용기면),인천구치소,컵라면(1800류),1200
2023-11-06,[23]제이브로(용기면),장흥교도소,컵라면(1800류),1200
2023-11-06,[23]제이브로(용기면),전주교도소,컵라면(1800류),600
2023-11-06,[23]제이브로(용기면),정읍교도소,컵라면(1700류),240
2023-11-06,[23]제이브로(용기면),정읍교도소,컵라면(1800류),480
2023-11-06,[23]제이브로(용기면),제주교도소,컵라면(1800류),2160
2023-11-06,[23]제이브로(용기면),진주교도소,컵라면(1700류),240
2023-11-06,[23]제이브로(용기면),진주교도소,컵라면(1800류),360
2023-11-06,[23]제이브로(용기면),천안교도소,컵라면(1700류),600
2023-11-06,[23]제이브로(용기면),청주교도소,컵라면(1800류),887
2023-11-06,[23]제이브로(용기면),춘천교도소,컵라면(1800류),620
2023-11-06,[23]제이브로(용기면),통영구치소,컵라면(1800류),600
2023-11-06,[23]제이브로(용기면),평택지소,컵라면(1800류),60
2023-11-06,[23]제이브로(용기면),포항교도소,컵라면(1700류),474
2023-11-06,[23]제이브로(용기면),포항교도소,컵라면(1800류),609
2023-11-06,[23]제이브로(용기면),해남교도소,컵라면(1800류),600
2023-11-06,[23]제이브로(용기면),홍성교도소,컵라면(1700류),240
2023-11-06,[23]제이브로(용기면),홍성교도소,컵라면(1800류),600
2023-11-06,[23]제이브로(용기면),화성직업훈련교도소,컵라면(1800류),391
2023-11-06,[23]제이비통상(다류),강원북부교도소,16곡 미숫곡물차,10
2023-11-06,[23]제이비통상(다류),강원북부교도소,생강차,12
2023-11-06,[23]제이비통상(다류),강원북부교도소,액상차(생강),16
2023-11-06,[23]제이비통상(다류),강원북부교도소,율무차,30
2023-11-06,[23]제이비통상(다류),경북북부제2교도소,생강차,24
2023-11-06,[23]제이비통상(다류),경북북부제2교도소,율무차,20
2023-11-06,[23]제이비통상(다류),군산교도소,액상차(유자),16
2023-11-06,[23]제이비통상(다류),군산교도소,율무차,10
2023-11-06,[23]제이비통상(다류),김천소년교도소,옥수수수염차,2
2023-11-06,[23]제이비통상(다류),김천소년교도소,율무차,2
2023-11-06,[23]제이비통상(다류),대구교도소,생강차,35
2023-11-06,[23]제이비통상(다류),대구교도소,액상차(생강),7
2023-11-06,[23]제이비통상(다류),대구교도소,액상차(유자),11
2023-11-06,[23]제이비통상(다류),대구교도소,옥수수수염차,16
2023-11-06,[23]제이비통상(다류),대구교도소,율무차,44
2023-11-06,[23]제이비통상(다류),대전교도소,액상차(유자),80
2023-11-06,[23]제이비통상(다류),대전교도소,율무차,30
2023-11-06,[23]제이비통상(다류),밀양구치소,16곡 미숫곡물차,20
2023-11-06,[23]제이비통상(다류),밀양구치소,율무차,20
2023-11-06,[23]제이비통상(다류),부산구치소,둥굴레차,29
2023-11-06,[23]제이비통상(다류),부산구치소,액상차(유자),21
2023-11-06,[23]제이비통상(다류),부산구치소,율무차,65
2023-11-06,[23]제이비통상(다류),서울구치소,16곡 미숫곡물차,20
2023-11-06,[23]제이비통상(다류),서울구치소,둥굴레차,26
2023-11-06,[23]제이비통상(다류),서울구치소,생강차,28
2023-11-06,[23]제이비통상(다류),서울구치소,액상차(유자),19
2023-11-06,[23]제이비통상(다류),서울구치소,율무차,19
2023-11-06,[23]제이비통상(다류),서울남부교도소,16곡 미숫곡물차,6
2023-11-06,[23]제이비통상(다류),서울남부교도소,둥굴레차,11
2023-11-06,[23]제이비통상(다류),서울남부교도소,액상차(생강),1
2023-11-06,[23]제이비통상(다류),서울남부교도소,액상차(유자),7
2023-11-06,[23]제이비통상(다류),서울남부교도소,옥수수수염차,3
2023-11-06,[23]제이비통상(다류),서울남부교도소,율무차,5
2023-11-06,[23]제이비통상(다류),서울남부구치소,16곡 미숫곡물차,21
2023-11-06,[23]제이비통상(다류),서울남부구치소,둥굴레차,29
2023-11-06,[23]제이비통상(다류),서울남부구치소,생강차,17
2023-11-06,[23]제이비통상(다류),서울남부구치소,액상차(유자),22
2023-11-06,[23]제이비통상(다류),서울남부구치소,옥수수수염차,8
2023-11-06,[23]제이비통상(다류),서울남부구치소,율무차,22
2023-11-06,[23]제이비통상(다류),안동교도소,액상차(유자),16
2023-11-06,[23]제이비통상(다류),안양교도소,둥굴레차,11
2023-11-06,[23]제이비통상(다류),안양교도소,액상차(생강),8
2023-11-06,[23]제이비통상(다류),안양교도소,액상차(유자),7
2023-11-06,[23]제이비통상(다류),안양교도소,옥수수수염차,12
2023-11-06,[23]제이비통상(다류),안양교도소,율무차,40
2023-11-06,[23]제이비통상(다류),여주교도소,율무차,30
2023-11-06,[23]제이비통상(다류),원주교도소,16곡 미숫곡물차,10
2023-11-06,[23]제이비통상(다류),원주교도소,액상차(생강),16
2023-11-06,[23]제이비통상(다류),원주교도소,율무차,10
2023-11-06,[23]제이비통상(다류),의정부교도소,둥굴레차,2
2023-11-06,[23]제이비통상(다류),의정부교도소,생강차,9
2023-11-06,[23]제이비통상(다류),의정부교도소,율무차,35
2023-11-06,[23]제이비통상(다류),인천구치소,둥굴레차,30
2023-11-06,[23]제이비통상(다류),인천구치소,액상차(생강),32
2023-11-06,[23]제이비통상(다류),인천구치소,액상차(유자),48
2023-11-06,[23]제이비통상(다류),인천구치소,옥수수수염차,20
2023-11-06,[23]제이비통상(다류),인천구치소,율무차,30
2023-11-06,[23]제이비통상(다류),장흥교도소,16곡 미숫곡물차,50
2023-11-06,[23]제이비통상(다류),장흥교도소,생강차,36
2023-11-06,[23]제이비통상(다류),장흥교도소,액상차(유자),32
2023-11-06,[23]제이비통상(다류),장흥교도소,옥수수수염차,20
2023-11-06,[23]제이비통상(다류),장흥교도소,율무차,50
2023-11-06,[23]제이비통상(다류),전주교도소,율무차,20
2023-11-06,[23]제이비통상(다류),정읍교도소,생강차,60
2023-11-06,[23]제이비통상(다류),제주교도소,율무차,50
2023-11-06,[23]제이비통상(다류),진주교도소,둥굴레차,30
2023-11-06,[23]제이비통상(다류),진주교도소,율무차,50
2023-11-06,[23]제이비통상(다류),창원교도소,율무차,250
2023-11-06,[23]제이비통상(다류),천안개방교도소,생강차,2
2023-11-06,[23]제이비통상(다류),천안개방교도소,율무차,2
2023-11-06,[23]제이비통상(다류),춘천교도소,둥굴레차,9
2023-11-06,[23]제이비통상(다류),춘천교도소,율무차,13
2023-11-06,[23]제이비통상(다류),포항교도소,둥굴레차,20
2023-11-06,[23]제이비통상(다류),포항교도소,생강차,28
2023-11-06,[23]제이비통상(다류),포항교도소,액상차(유자),10
2023-11-06,[23]제이비통상(다류),포항교도소,옥수수수염차,21
2023-11-06,[23]제이비통상(다류),포항교도소,율무차,37
2023-11-06,[23]제이비통상(다류),홍성교도소,생강차,24
2023-11-06,[23]제이비통상(다류),화성직업훈련교도소,율무차,200
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,딱풀,172
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,볼펜(검정),153
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,볼펜(적색),10
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,볼펜(파랑),13
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,샤프심,9
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,샤프펜,4
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,수성펜(검정),124
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,수성펜(적색),19
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,수성펜(파랑),10
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,수정테이프,48
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,앨범,4
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,지우개,22
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,컴퓨터용사인펜,42
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,형광펜(노랑),31
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,형광펜(녹색),12
2023-11-06,[23]좋은생각(문구류),경북북부제1교도소,형광펜(분홍),21
2023-11-06,[23]좋은생각(문구류),부산교도소,딱풀,135
2023-11-06,[23]좋은생각(문구류),부산교도소,볼펜(검정),98
2023-11-06,[23]좋은생각(문구류),부산교도소,볼펜(적색),20
2023-11-06,[23]좋은생각(문구류),부산교도소,볼펜(파랑),19
2023-11-06,[23]좋은생각(문구류),부산교도소,샤프심,23
2023-11-06,[23]좋은생각(문구류),부산교도소,샤프펜,10
2023-11-06,[23]좋은생각(문구류),부산교도소,수성펜(검정),72
2023-11-06,[23]좋은생각(문구류),부산교도소,수성펜(적색),22
2023-11-06,[23]좋은생각(문구류),부산교도소,수성펜(파랑),24
2023-11-06,[23]좋은생각(문구류),부산교도소,수정테이프,50
2023-11-06,[23]좋은생각(문구류),부산교도소,앨범,2
2023-11-06,[23]좋은생각(문구류),부산교도소,지우개,5
2023-11-06,[23]좋은생각(문구류),부산교도소,컴퓨터용사인펜,21
2023-11-06,[23]좋은생각(문구류),부산교도소,형광펜(노랑),33
2023-11-06,[23]좋은생각(문구류),부산교도소,형광펜(녹색),16
2023-11-06,[23]좋은생각(문구류),부산교도소,형광펜(분홍),24
2023-11-06,[23]좋은생각(문구류),부산구치소,딱풀,48
2023-11-06,[23]좋은생각(문구류),부산구치소,볼펜(검정),76
2023-11-06,[23]좋은생각(문구류),부산구치소,볼펜(적색),3
2023-11-06,[23]좋은생각(문구류),부산구치소,볼펜(파랑),7
2023-11-06,[23]좋은생각(문구류),부산구치소,샤프심,11
2023-11-06,[23]좋은생각(문구류),부산구치소,샤프펜,11
2023-11-06,[23]좋은생각(문구류),부산구치소,수성펜(검정),52
2023-11-06,[23]좋은생각(문구류),부산구치소,수성펜(적색),14
2023-11-06,[23]좋은생각(문구류),부산구치소,수성펜(파랑),8
2023-11-06,[23]좋은생각(문구류),부산구치소,수정테이프,25
2023-11-06,[23]좋은생각(문구류),부산구치소,앨범,3
2023-11-06,[23]좋은생각(문구류),부산구치소,지우개,9
2023-11-06,[23]좋은생각(문구류),부산구치소,컴퓨터용사인펜,24
2023-11-06,[23]좋은생각(문구류),부산구치소,형광펜(노랑),6
2023-11-06,[23]좋은생각(문구류),부산구치소,형광펜(분홍),3
2023-11-06,[23]좋은생각(문구류),서울구치소,딱풀,132
2023-11-06,[23]좋은생각(문구류),서울구치소,볼펜(검정),72
2023-11-06,[23]좋은생각(문구류),서울구치소,볼펜(적색),7
2023-11-06,[23]좋은생각(문구류),서울구치소,볼펜(파랑),5
2023-11-06,[23]좋은생각(문구류),서울구치소,샤프심,21
2023-11-06,[23]좋은생각(문구류),서울구치소,샤프펜,15
2023-11-06,[23]좋은생각(문구류),서울구치소,수성펜(검정),79
2023-11-06,[23]좋은생각(문구류),서울구치소,수성펜(적색),37
2023-11-06,[23]좋은생각(문구류),서울구치소,수성펜(파랑),28
2023-11-06,[23]좋은생각(문구류),서울구치소,수정테이프,23
2023-11-06,[23]좋은생각(문구류),서울구치소,앨범,11
2023-11-06,[23]좋은생각(문구류),서울구치소,지우개,15
2023-11-06,[23]좋은생각(문구류),서울구치소,컴퓨터용사인펜,46
2023-11-06,[23]좋은생각(문구류),서울구치소,형광펜(노랑),27
2023-11-06,[23]좋은생각(문구류),서울구치소,형광펜(녹색),12
2023-11-06,[23]좋은생각(문구류),서울구치소,형광펜(분홍),23
2023-11-06,[23]좋은생각(문구류),서울동부구치소,딱풀,1440
2023-11-06,[23]좋은생각(문구류),서울동부구치소,볼펜(검정),1440
2023-11-06,[23]좋은생각(문구류),서울동부구치소,수성펜(검정),720
2023-11-06,[23]좋은생각(문구류),서울동부구치소,수성펜(파랑),720
2023-11-06,[23]좋은생각(문구류),서울동부구치소,수정테이프,576
2023-11-06,[23]좋은생각(문구류),서울동부구치소,앨범,144
2023-11-06,[23]좋은생각(문구류),서울동부구치소,지우개,300
2023-11-06,[23]좋은생각(문구류),서울동부구치소,컴퓨터용사인펜,720
2023-11-06,[23]좋은생각(문구류),안동교도소,딱풀,60
2023-11-06,[23]좋은생각(문구류),안동교도소,수성펜(검정),144
2023-11-06,[23]좋은생각(문구류),장흥교도소,샤프펜,60
2023-11-06,[23]좋은생각(문구류),장흥교도소,수성펜(검정),144
2023-11-06,[23]좋은생각(문구류),장흥교도소,수성펜(적색),144
2023-11-06,[23]좋은생각(문구류),정읍교도소,딱풀,60
2023-11-06,[23]좋은생각(문구류),정읍교도소,볼펜(적색),36
2023-11-06,[23]좋은생각(문구류),정읍교도소,볼펜(파랑),36
2023-11-06,[23]좋은생각(문구류),제주교도소,샤프심,60
2023-11-06,[23]좋은생각(문구류),제주교도소,샤프펜,60
2023-11-06,[23]좋은생각(문구류),천안교도소,볼펜(파랑),144
2023-11-06,[23]좋은생각(문구류),천안교도소,수성펜(적색),144
2023-11-06,[23]좋은생각(문구류),천안교도소,지우개,90
2023-11-06,[23]좋은생각(문구류),청주교도소,딱풀,200
2023-11-06,[23]좋은생각(문구류),청주교도소,수정테이프,240
2023-11-06,[23]좋은생각(문구류),청주교도소,지우개,90
2023-11-06,[23]좋은생각(문구류),해남교도소,앨범,36
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 250,1
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 255,5
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 260,4
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 265,3
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 270,3
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 275,3
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 280,1
2023-11-06,[23]케이엘산업(운동화),경북북부제1교도소,운동화 300,2
2023-11-06,[23]케이엘산업(운동화),대구교도소,운동화 255,1
2023-11-06,[23]케이엘산업(운동화),목포교도소,운동화 270,3
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 245,1
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 255,3
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 260,5
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 265,6
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 275,6
2023-11-06,[23]케이엘산업(운동화),부산교도소,운동화 280,1
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 250,1
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 255,1
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 260,3
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 265,5
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 270,1
2023-11-06,[23]케이엘산업(운동화),부산구치소,운동화 275,1
2023-11-06,[23]케이엘산업(운동화),서울구치소,운동화 230,1
2023-11-06,[23]케이엘산업(운동화),서울구치소,운동화 255,1
2023-11-06,[23]케이엘산업(운동화),서울구치소,운동화 265,1
2023-11-06,[23]케이엘산업(운동화),서울구치소,운동화 275,1
2023-11-06,[23]케이엘산업(운동화),서울남부구치소,운동화 250,5
2023-11-06,[23]케이엘산업(운동화),서울남부구치소,운동화 260,10
2023-11-06,[23]케이엘산업(운동화),서울남부구치소,운동화 270,5
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 250,2
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 260,3
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 265,1
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 270,2
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 275,1
2023-11-06,[23]케이엘산업(운동화),전주교도소,운동화 280,2
2023-11-06,[23]케이엘산업(운동화),정읍교도소,운동화 235,1
2023-11-06,[23]케이엘산업(운동화),정읍교도소,운동화 245,1
2023-11-06,[23]케이엘산업(운동화),정읍교도소,운동화 250,1
2023-11-06,[23]케이엘산업(운동화),정읍교도소,운동화 260,1
2023-11-06,[23]케이엘산업(운동화),정읍교도소,운동화 265,1
2023-11-06,[23]케이엘산업(운동화),제주교도소,운동화 260,10
2023-11-06,[23]케이엘산업(운동화),제주교도소,운동화 265,5
2023-11-06,[23]케이엘산업(운동화),제주교도소,운동화 275,5
2023-11-06,[23]케이엘산업(운동화),제주교도소,운동화 285,2
2023-11-06,[23]케이엘산업(운동화),창원교도소,운동화 245,5
2023-11-06,[23]케이엘산업(운동화),창원교도소,운동화 250,5
2023-11-06,[23]케이엘산업(운동화),창원교도소,운동화 255,5
2023-11-06,[23]케이엘산업(운동화),창원교도소,운동화 260,5
2023-11-06,[23]케이엘산업(운동화),창원교도소,운동화 265,5
2023-11-06,[23]케이엘산업(운동화),화성직업훈련교도소,운동화 285,1
2023-11-06,[23]크라운제과(초콜릿가공품),강원북부교도소,초코바(1000류),68
2023-11-06,[23]크라운제과(초콜릿가공품),강원북부교도소,초코바(1500류),104
2023-11-06,[23]크라운제과(초콜릿가공품),강원북부교도소,파이류(4800류),34
2023-11-06,[23]크라운제과(초콜릿가공품),경북북부제2교도소,초코바(1000류),300
2023-11-06,[23]크라운제과(초콜릿가공품),경북북부제2교도소,파이류(4800류),96
2023-11-06,[23]크라운제과(초콜릿가공품),경북직업훈련교도소,초코바(1000류),9
2023-11-06,[23]크라운제과(초콜릿가공품),공주교도소,초코바(1000류),300
2023-11-06,[23]크라운제과(초콜릿가공품),광주교도소,파이류(4800류),240
2023-11-06,[23]크라운제과(초콜릿가공품),군산교도소,초코바(1000류),240
2023-11-06,[23]크라운제과(초콜릿가공품),군산교도소,파이류(4800류),40
2023-11-06,[23]크라운제과(초콜릿가공품),김천소년교도소,초코바(1000류),120
2023-11-06,[23]크라운제과(초콜릿가공품),김천소년교도소,파이류(4800류),16
2023-11-06,[23]크라운제과(초콜릿가공품),대구교도소,초코바(1000류),449
2023-11-06,[23]크라운제과(초콜릿가공품),대구교도소,파이류(4800류),86
2023-11-06,[23]크라운제과(초콜릿가공품),대전교도소,초코바(1000류),900
2023-11-06,[23]크라운제과(초콜릿가공품),대전교도소,파이류(4800류),60
2023-11-06,[23]크라운제과(초콜릿가공품),서산지소,초코바(1000류),600
2023-11-06,[23]크라운제과(초콜릿가공품),서산지소,파이류(4800류),80
2023-11-06,[23]크라운제과(초콜릿가공품),서울구치소,초코바(1500류),573
2023-11-06,[23]크라운제과(초콜릿가공품),서울구치소,파이류(4200류),35
2023-11-06,[23]크라운제과(초콜릿가공품),서울구치소,파이류(4800류),67
2023-11-06,[23]크라운제과(초콜릿가공품),서울남부교도소,초코바(1000류),224
2023-11-06,[23]크라운제과(초콜릿가공품),서울남부교도소,파이류(4800류),42
2023-11-06,[23]크라운제과(초콜릿가공품),서울남부구치소,초코바(1000류),300
2023-11-06,[23]크라운제과(초콜릿가공품),서울남부구치소,파이류(4800류),166
2023-11-06,[23]크라운제과(초콜릿가공품),서울동부구치소,파이류(4800류),165
2023-11-06,[23]크라운제과(초콜릿가공품),안양교도소,초코바(1000류),635
2023-11-06,[23]크라운제과(초콜릿가공품),안양교도소,파이류(4200류),56
2023-11-06,[23]크라운제과(초콜릿가공품),안양교도소,파이류(4800류),186
2023-11-06,[23]크라운제과(초콜릿가공품),울산구치소,파이류(4800류),60
2023-11-06,[23]크라운제과(초콜릿가공품),인천구치소,초코바(1000류),1200
2023-11-06,[23]크라운제과(초콜릿가공품),장흥교도소,파이류(4800류),240
2023-11-06,[23]크라운제과(초콜릿가공품),제주교도소,초코바(1000류),1800
2023-11-06,[23]크라운제과(초콜릿가공품),진주교도소,초코바(1000류),1200
2023-11-06,[23]크라운제과(초콜릿가공품),진주교도소,파이류(4200류),60
2023-11-06,[23]크라운제과(초콜릿가공품),진주교도소,파이류(4800류),240
2023-11-06,[23]크라운제과(초콜릿가공품),청주교도소,초코바(1000류),376
2023-11-06,[23]크라운제과(초콜릿가공품),청주교도소,파이류(4800류),87
2023-11-06,[23]크라운제과(초콜릿가공품),춘천교도소,초코바(1500류),154
2023-11-06,[23]크라운제과(초콜릿가공품),춘천교도소,파이류(4800류),98
2023-11-06,[23]크라운제과(초콜릿가공품),포항교도소,초코바(1000류),226
2023-11-06,[23]크라운제과(초콜릿가공품),포항교도소,파이류(4800류),72
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",강원북부교도소,디카페인커피,48
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",강원북부교도소,스낵(1500류),80
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",강원북부교도소,스낵(1700류),320
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",경주교도소,스낵(1700류),140
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",공주교도소,스낵(1700류),400
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",광주교도소,스낵(1700류),960
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",군산교도소,디카페인커피,24
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",군산교도소,스낵(1700류),360
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",김천소년교도소,디카페인커피,22
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",김천소년교도소,스낵(1500류),72
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",김천소년교도소,스낵(1700류),161
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",대구교도소,디카페인커피,67
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",대구교도소,스낵(1700류),472
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",대전교도소,디카페인커피,60
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",대전교도소,스낵(1700류),800
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",목포교도소,스낵(1700류),800
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",밀양구치소,디카페인커피,48
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",밀양구치소,스낵(1500류),60
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",밀양구치소,스낵(1700류),160
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",부산교도소,스낵(1500류),73
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",부산교도소,스낵(1700류),34
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",부산구치소,디카페인커피,52
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",부산구치소,스낵(1700류),874
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서산지소,스낵(1700류),300
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울구치소,디카페인커피,60
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울구치소,스낵(1700류),817
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울남부교도소,디카페인커피,31
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울남부교도소,스낵(1700류),345
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울남부구치소,디카페인커피,112
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울남부구치소,스낵(1700류),1731
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",서울동부구치소,스낵(1700류),670
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",순천교도소,디카페인커피,240
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",순천교도소,스낵(1700류),960
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",안동교도소,디카페인커피,60
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",안동교도소,스낵(1700류),138
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",안양교도소,디카페인커피,52
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",안양교도소,스낵(1700류),1035
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",여주교도소,스낵(1700류),555
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",원주교도소,디카페인커피,36
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",원주교도소,스낵(1700류),395
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",의정부교도소,디카페인커피,57
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",의정부교도소,스낵(1700류),1375
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",인천구치소,스낵(1700류),3000
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",장흥교도소,디카페인커피,240
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",장흥교도소,스낵(1700류),1400
2023-11-06,"[23]터틀유통(디카페인커피,스낵류)",전주교도소,디카페인커피,72
