일자,공급업체명,교정기관,품목명,주문수량
2023-10-05,[23]란쯔시계(시계류),밀양구치소,손목시계,10
2023-10-05,[23]란쯔시계(시계류),부산구치소,손목시계,5
2023-10-05,[23]란쯔시계(시계류),서울구치소,손목시계,13
2023-10-05,[23]란쯔시계(시계류),서울남부교도소,손목시계,2
2023-10-05,[23]란쯔시계(시계류),서울남부교도소,시계 건전지,12
2023-10-05,[23]란쯔시계(시계류),울산구치소,시계 건전지,1
2023-10-05,[23]란쯔시계(시계류),전주교도소,손목시계,8
2023-10-05,[23]란쯔시계(시계류),전주교도소,시계 건전지,1
2023-10-05,[23]란쯔시계(시계류),청주여자교도소,손목시계,10
2023-10-05,[23]란쯔시계(시계류),평택지소,손목시계,10
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,감귤주스,48
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,사이다,48
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,생수,810
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",강원북부교도소,콜라,48
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,생수,864
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제2교도소,콜라,108
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제3교도소,감귤주스,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제3교도소,사이다,360
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경북북부제3교도소,콜라,360
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경주교도소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",경주교도소,생수,864
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",군산교도소,감귤주스,48
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",군산교도소,사이다,180
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",군산교도소,생수,1032
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",군산교도소,콜라,180
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구교도소,사이다,230
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구교도소,콜라,206
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대구구치소,생수,2148
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대전교도소,생수,1728
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",대전교도소,콜라,660
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,생수,444
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",목포교도소,콜라,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",부산교도소,콜라,396
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",부산구치소,감귤주스,600
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",부산구치소,사이다,1080
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",부산구치소,콜라,2040
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,사이다,344
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,생수,1483
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울구치소,콜라,261
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부교도소,생수,2502
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,감귤주스,41
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,사이다,44
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,생수,1611
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울남부구치소,콜라,82
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울동부구치소,사이다,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울동부구치소,생수,1896
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",서울동부구치소,콜라,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",소망교도소,감귤주스,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",소망교도소,콜라,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,감귤주스,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,사이다,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,생수,1728
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",수원구치소,콜라,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",순천교도소,콜라,360
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,사이다,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안동교도소,콜라,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,감귤주스,102
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,사이다,184
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,생수,3456
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",안양교도소,콜라,232
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",여주교도소,생수,1728
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,사이다,36
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,생수,720
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",영월교도소,콜라,36
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,사이다,192
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,생수,1200
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",울산구치소,콜라,180
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,감귤주스,24
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,사이다,72
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,생수,600
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",원주교도소,콜라,108
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,사이다,516
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",의정부교도소,생수,1816
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,사이다,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,생수,1296
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",인천구치소,콜라,240
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,생수,1296
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",정읍교도소,콜라,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",진주교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",진주교도소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",진주교도소,생수,864
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",진주교도소,콜라,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",창원교도소,생수,2022
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안개방교도소,생수,72
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",천안교도소,생수,4338
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,감귤주스,66
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,사이다,622
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주교도소,생수,1584
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주여자교도소,감귤주스,48
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주여자교도소,사이다,72
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주여자교도소,생수,1038
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",청주여자교도소,콜라,108
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",통영구치소,감귤주스,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",통영구치소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",통영구치소,생수,1296
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",통영구치소,콜라,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,감귤주스,45
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,사이다,57
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,생수,698
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",포항교도소,콜라,138
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",홍성교도소,감귤주스,60
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",홍성교도소,사이다,120
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",홍성교도소,생수,1363
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",홍성교도소,콜라,180
2023-10-05,"[23]롯데칠성음료(감귤주스,생수,탄산음료)",화성직업훈련교도소,생수,864
2023-10-05,[23]매일유업(빵류),강릉교도소,빵(1500류),418
2023-10-05,[23]매일유업(빵류),강원북부교도소,빵(1500류),547
2023-10-05,[23]매일유업(빵류),경북북부제1교도소,빵(1500류),762
2023-10-05,[23]매일유업(빵류),경주교도소,빵(1500류),393
2023-10-05,[23]매일유업(빵류),공주교도소,빵(1500류),206
2023-10-05,[23]매일유업(빵류),광주교도소,빵(1500류),1715
2023-10-05,[23]매일유업(빵류),군산교도소,빵(1500류),448
2023-10-05,[23]매일유업(빵류),김천소년교도소,빵(1500류),264
2023-10-05,[23]매일유업(빵류),대구교도소,빵(1500류),1753
2023-10-05,[23]매일유업(빵류),대구구치소,빵(1500류),300
2023-10-05,[23]매일유업(빵류),대전교도소,빵(1500류),1852
2023-10-05,[23]매일유업(빵류),목포교도소,빵(1500류),792
2023-10-05,[23]매일유업(빵류),밀양구치소,빵(1500류),266
2023-10-05,[23]매일유업(빵류),부산교도소,빵(1500류),1113
2023-10-05,[23]매일유업(빵류),부산구치소,빵(1500류),1041
2023-10-05,[23]매일유업(빵류),상주교도소,빵(1500류),368
2023-10-05,[23]매일유업(빵류),서울구치소,빵(1500류),3232
2023-10-05,[23]매일유업(빵류),서울남부교도소,빵(1500류),114
2023-10-05,[23]매일유업(빵류),서울남부구치소,빵(1500류),1106
2023-10-05,[23]매일유업(빵류),서울동부구치소,빵(1500류),2377
2023-10-05,[23]매일유업(빵류),소망교도소,빵(1500류),1164
2023-10-05,[23]매일유업(빵류),수원구치소,빵(1500류),2149
2023-10-05,[23]매일유업(빵류),순천교도소,빵(1500류),1552
2023-10-05,[23]매일유업(빵류),안동교도소,빵(1500류),264
2023-10-05,[23]매일유업(빵류),안양교도소,빵(1500류),1982
2023-10-05,[23]매일유업(빵류),여주교도소,빵(1500류),962
2023-10-05,[23]매일유업(빵류),원주교도소,빵(1500류),557
2023-10-05,[23]매일유업(빵류),의정부교도소,빵(1500류),2362
2023-10-05,[23]매일유업(빵류),인천구치소,빵(1500류),1647
2023-10-05,[23]매일유업(빵류),장흥교도소,빵(1500류),1105
2023-10-05,[23]매일유업(빵류),전주교도소,빵(1500류),1478
2023-10-05,[23]매일유업(빵류),전주교도소,빵(1500류),1486
2023-10-05,[23]매일유업(빵류),정읍교도소,빵(1500류),434
2023-10-05,[23]매일유업(빵류),진주교도소,빵(1500류),479
2023-10-05,[23]매일유업(빵류),천안개방교도소,빵(1500류),95
2023-10-05,[23]매일유업(빵류),천안교도소,빵(1500류),430
2023-10-05,[23]매일유업(빵류),청주교도소,빵(1500류),1453
2023-10-05,[23]매일유업(빵류),청주여자교도소,빵(1500류),580
2023-10-05,[23]매일유업(빵류),춘천교도소,빵(1500류),1044
2023-10-05,[23]매일유업(빵류),충주구치소,빵(1500류),523
2023-10-05,[23]매일유업(빵류),통영구치소,빵(1500류),1036
2023-10-05,[23]매일유업(빵류),평택지소,빵(1500류),302
2023-10-05,[23]매일유업(빵류),포항교도소,빵(1500류),906
2023-10-05,[23]매일유업(빵류),해남교도소,빵(1500류),511
2023-10-05,[23]매일유업(빵류),화성직업훈련교도소,빵(1500류),500
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,건전지,20
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,고무신250,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,고무신265,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,고무신275,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,고무장갑(대),13
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,귀마개(보온용),8
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,귀마개(수면용),50
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,덧버선,25
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,머리끈,3
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,면봉,20
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,무릎보호대L,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,무릎보호대M,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,물병,50
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,발목보호대L,2
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,발목보호대M,2
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,빨래집게,30
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,세탁비누,32
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,위생대(대),1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,위생대(중),2
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,털장갑,6
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,팔꿈치보호대M,1
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,팬티라이너,3
2023-10-05,[23]미소크린플러스(잡화류),거창구치소,팬티형 오버나이트(대),2
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,고무신260,3
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,고무신275,1
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,무릎보호대M,2
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,무릎보호대S,1
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,발목보호대S,1
2023-10-05,[23]미소크린플러스(잡화류),경북북부제2교도소,허리보호대M,1
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,KF94 마스크,8
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,건전지,59
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,고무신275,1
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,고무장갑(대),15
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,귀마개(보온용),1
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,귀마개(수면용),37
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,덧버선,7
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,면봉,15
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,물병,3
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,빨래집게,8
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,세탁비누,45
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,수면안대,4
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,장기바둑세트,1
2023-10-05,[23]미소크린플러스(잡화류),경북직업훈련교도소,털장갑,1
2023-10-05,[23]미소크린플러스(잡화류),경주교도소,KF94 마스크,100
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,KF94 마스크,500
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,고무신255,10
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,고무신265,10
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,고무신270,5
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,고무신275,5
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,고무신285,1
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,귀마개(수면용),200
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,머리핀,40
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,무릎보호대L,20
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,무릎보호대M,20
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,오버나이트,20
2023-10-05,[23]미소크린플러스(잡화류),광주교도소,집게핀,30
2023-10-05,[23]미소크린플러스(잡화류),대구교도소,KF94 마스크,43
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신230,1
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신235,1
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신240,1
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신245,2
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신250,4
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신255,2
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신260,2
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신265,2
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신270,1
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신275,3
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신280,2
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,고무신285,1
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,귀마개(수면용),200
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,머리끈,30
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,머리핀,20
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,세탁비누,192
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,장기바둑세트,10
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,집게핀,10
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,팬티라이너,48
2023-10-05,[23]미소크린플러스(잡화류),대구구치소,팬티형 오버나이트(대),16
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,KF94 마스크,500
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,건전지,900
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,고무장갑(대),300
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,덧버선,100
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,면봉,400
2023-10-05,[23]미소크린플러스(잡화류),대전교도소,털장갑,200
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,건전지,40
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,고무신260,1
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,고무장갑(대),10
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,귀마개(수면용),50
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,덧버선,10
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,면봉,30
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,무릎보호대L,1
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,무릎보호대M,2
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,무릎보호대XL,2
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,세탁비누,32
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,수면안대,20
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,오버나이트,1
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,집게핀,10
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,팔꿈치보호대M,2
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,팬티라이너,48
2023-10-05,[23]미소크린플러스(잡화류),밀양구치소,팬티형 오버나이트(중),2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,KF94 마스크,100
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,건전지,45
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신230,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신240,3
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신245,2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신260,2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신265,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신270,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신275,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무신280,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,고무장갑(특대),15
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,귀마개(수면용),15
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,머리끈,24
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,머리핀,1
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,면봉,15
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,무릎보호대L,2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,무릎보호대M,4
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,물병,16
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,빨래집게,28
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,세탁비누,41
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,손목보호대M,4
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,수면안대,14
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,오버나이트,4
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,위생대(대),2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,위생대(중),3
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,장기바둑세트,3
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,집게핀,5
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,팬티라이너,15
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,팬티형 오버나이트(대),3
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,팬티형 오버나이트(중),2
2023-10-05,[23]미소크린플러스(잡화류),부산구치소,허리보호대M,2
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,KF94 마스크,288
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,건전지,210
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신250,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신255,2
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신260,3
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신265,2
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신270,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신275,3
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신280,3
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무신285,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,고무장갑(대),42
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,귀마개(수면용),141
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,면봉,69
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,무릎보호대L,17
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,무릎보호대M,10
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,무릎보호대XL,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,물병,36
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,발목보호대L,2
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,발목보호대M,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,빨래집게,60
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,세탁비누,124
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,손목보호대L,12
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,손목보호대M,6
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,손목보호대XL,2
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,수면안대,39
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,위생대(중),1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,장기바둑세트,8
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,팔꿈치보호대L,6
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,팔꿈치보호대XL,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,팬티라이너,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,허리보호대L,4
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,허리보호대M,1
2023-10-05,[23]미소크린플러스(잡화류),서울구치소,허리보호대XL,1
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,무릎보호대M,5
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,무릎보호대S,5
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,발목보호대M,5
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,손목보호대L,5
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,손목보호대M,5
2023-10-05,[23]미소크린플러스(잡화류),서울남부구치소,손목보호대S,5
2023-10-05,[23]미소크린플러스(잡화류),서울동부구치소,KF94 마스크,1000
2023-10-05,[23]미소크린플러스(잡화류),서울동부구치소,고무신240,1
2023-10-05,[23]미소크린플러스(잡화류),서울동부구치소,고무신250,2
2023-10-05,[23]미소크린플러스(잡화류),서울동부구치소,고무신270,1
2023-10-05,[23]미소크린플러스(잡화류),서울동부구치소,고무신275,1
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,발목보호대M,10
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,세탁비누,160
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,손목보호대M,10
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,손목보호대S,10
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,위생대(대),90
2023-10-05,[23]미소크린플러스(잡화류),수원구치소,팔꿈치보호대L,10
2023-10-05,[23]미소크린플러스(잡화류),순천교도소,KF94 마스크,500
2023-10-05,[23]미소크린플러스(잡화류),순천교도소,건전지,300
